MOF,n_metal,n_unique_metal,n_unique_ox_state,min_max_proba,max_max_proba,metal,ox_state,LS,tot_LS,HS,total_M_HS,IS,toal_M_IS
qmof-a3aedc5,2,1,1,0.993736895588142,0.993736895588142,Mn,2,1,2,5,10,3,6
qmof-a3e45d0,2,1,1,0.692837145625322,0.987200663819619,Mn,2,1,2,5,10,3,6
qmof-a412d83,2,1,1,0.979297614414982,0.979297614414982,Mn,2,1,2,5,10,3,6
qmof-a4a4669,2,1,1,0.99120922534368,0.99120922534368,Mn,2,1,2,5,10,3,6
qmof-a5309c0,4,1,1,0.98698212573511,0.98698212573511,Mn,2,1,4,5,20,3,12
qmof-a54ae56,2,1,1,0.967973760313659,0.969738828743825,Mn,2,1,2,5,10,3,6
qmof-a68826c,2,1,1,0.991766590782807,0.991766590782807,Mn,2,1,2,5,10,3,6
qmof-a6cc8b6,6,1,1,0.897129424489839,0.98996083105374,Mn,2,1,6,5,30,3,18
qmof-a7e6a8e,4,1,1,0.991788095777937,0.991788095777937,Mn,2,1,4,5,20,3,12
qmof-a7e7244,4,1,1,0.991787571828494,0.991787571828494,Mn,2,1,4,5,20,3,12
qmof-a89b009,2,1,1,0.962824034686981,0.962824034686981,Mn,2,1,2,5,10,3,6
qmof-a8b48f9,2,1,1,0.964487414092502,0.971739356050677,Mn,2,1,2,5,10,3,6
qmof-a93ac03,1,1,1,0.909918636800414,0.909918636800414,Mn,3,0,0,4,4,2,2
qmof-a950972,4,1,1,0.85597179558004,0.85597179558004,Mn,3,0,0,4,16,2,8
qmof-a96ee8e,2,1,1,0.991788095777937,0.991788095777937,Mn,2,1,2,5,10,3,6
qmof-aa0100a,2,1,1,0.980753715116631,0.980753715116631,Mn,2,1,2,5,10,3,6
qmof-aa8413e,4,1,1,0.991606957914677,0.991606957914677,Mn,2,1,4,5,20,3,12
qmof-aabf74a,1,1,1,0.92449580801149,0.92449580801149,Mn,2,1,1,5,5,3,3
qmof-ab6b13f,1,1,1,0.982678205296794,0.982678205296794,Mn,2,1,1,5,5,3,3
qmof-ac5fb8a,2,1,1,0.991606957914677,0.991606957914677,Mn,2,1,2,5,10,3,6
qmof-ad52eb9,4,1,1,0.991787571828494,0.991788095777937,Mn,2,1,4,5,20,3,12
qmof-ad7ce98,2,1,1,0.934802371288927,0.934802371288927,Mn,2,1,2,5,10,3,6
qmof-ae4d8c6,4,1,1,0.975539988027728,0.975539988027728,Mn,2,1,4,5,20,3,12
qmof-ae5c729,4,1,1,0.982893531258641,0.989305826493816,Mn,2,1,4,5,20,3,12
qmof-aecd116,1,1,1,0.930310035652812,0.930310035652812,Mn,2,1,1,5,5,3,3
qmof-aed9055,12,1,1,0.971551768338769,0.991606957914677,Mn,2,1,12,5,60,3,36
qmof-af041e2,2,1,1,0.993973237052513,0.993973237052513,Mn,2,1,2,5,10,3,6
qmof-afcc0ad,9,1,1,0.976334740782506,0.991804963335663,Mn,2,1,9,5,45,3,27
qmof-b024a31,4,1,1,0.988560723581319,0.988560723581319,Mn,2,1,4,5,20,3,12
qmof-b038868,1,1,1,0.907495850366978,0.907495850366978,Mn,3,0,0,4,4,2,2
qmof-b04cfde,4,1,1,0.986347521150166,0.989174893883199,Mn,2,1,4,5,20,3,12
qmof-b156e7f,2,1,1,0.990968873990527,0.990968873990527,Mn,2,1,2,5,10,3,6
qmof-b2093eb,1,1,1,0.756999659022686,0.756999659022686,Mn,2,1,1,5,5,3,3
qmof-b2272eb,4,1,1,0.991472695446432,0.991472695446432,Mn,2,1,4,5,20,3,12
qmof-b243d26,2,1,1,0.742089259434423,0.742089259434423,Mn,3,0,0,4,8,2,4
qmof-b2fcead,1,1,1,0.482840354554926,0.482840354554926,Mn,3,0,0,4,4,2,2
qmof-b3f9c40,2,1,1,0.504188653623318,0.504188653623318,Mn,3,0,0,4,8,2,4
qmof-b420251,1,1,1,0.826933508122243,0.826933508122243,Mn,2,1,1,5,5,3,3
qmof-b46c893,2,1,1,0.991787571828494,0.991787571828494,Mn,2,1,2,5,10,3,6
qmof-b505ebc,2,1,1,0.991606957914677,0.991606957914677,Mn,2,1,2,5,10,3,6
qmof-b54e410,6,1,1,0.981923668126812,0.989466308684711,Mn,2,1,6,5,30,3,18
qmof-b5a3100,12,1,1,0.991104594270713,0.991511067999287,Mn,2,1,12,5,60,3,36
qmof-b5a4fdc,8,1,1,0.987315183913174,0.991081533316034,Mn,2,1,8,5,40,3,24
qmof-b5e016a,4,1,1,0.990954776471018,0.990954776471018,Mn,2,1,4,5,20,3,12
qmof-b604c6b,16,1,1,0.990645463915986,0.995278972342009,Mn,2,1,16,5,80,3,48
qmof-b65a2da,4,1,1,0.979514855687724,0.979514855687724,Mn,2,1,4,5,20,3,12
qmof-b6b211e,2,1,1,0.956353534495866,0.956353534495866,Mn,2,1,2,5,10,3,6
qmof-b6dadce,2,1,1,0.585408732619215,0.585408732619215,Mn,3,0,0,4,8,2,4
qmof-b780466,3,1,1,0.982996422881618,0.990915330007304,Mn,2,1,3,5,15,3,9
qmof-b793535,1,1,1,0.987594375255028,0.987594375255028,Mn,2,1,1,5,5,3,3
qmof-b7f8729,2,1,1,0.988408972222784,0.988408972222784,Mn,2,1,2,5,10,3,6
qmof-b806efd,4,1,1,0.990915330007304,0.990915330007304,Mn,2,1,4,5,20,3,12
qmof-b89c781,8,1,1,0.990167672090774,0.99104096181085,Mn,2,1,8,5,40,3,24
qmof-b9ae1a9,1,1,1,0.786517954202683,0.786517954202683,Mn,3,0,0,4,4,2,2
qmof-b9c921d,4,1,1,0.976520835411014,0.976520835411014,Mn,2,1,4,5,20,3,12
qmof-b9e6452,2,1,1,0.989868376917487,0.989868376917487,Mn,2,1,2,5,10,3,6
qmof-ba2dc43,2,1,1,0.991788095777937,0.991788095777937,Mn,2,1,2,5,10,3,6
qmof-ba345d3,2,1,1,0.99120922534368,0.99120922534368,Mn,2,1,2,5,10,3,6
qmof-ba621d1,12,1,1,0.987973434099525,0.995529801577565,Mn,2,1,12,5,60,3,36
qmof-ba95831,2,1,1,0.98736798632408,0.98736798632408,Mn,2,1,2,5,10,3,6
qmof-baa8c3c,4,1,1,0.976563472396573,0.976563472396573,Mn,2,1,4,5,20,3,12
qmof-bb88cf5,6,1,1,0.989701259791997,0.990915330007304,Mn,2,1,6,5,30,3,18
qmof-bbf4045,1,1,1,0.902262101915409,0.902262101915409,Mn,2,1,1,5,5,3,3
qmof-bc155dc,2,1,1,0.991787571828494,0.991787571828494,Mn,2,1,2,5,10,3,6
qmof-bca8d34,2,1,1,0.990787501978414,0.990787501978414,Mn,2,1,2,5,10,3,6
qmof-bcbd03e,2,1,1,0.963017221308655,0.963017221308655,Mn,2,1,2,5,10,3,6
qmof-bced2e6,4,1,1,0.988846809542748,0.988846809542748,Mn,2,1,4,5,20,3,12
qmof-bd08a72,4,1,1,0.991606957914677,0.991606957914677,Mn,2,1,4,5,20,3,12
qmof-bdcee29,2,1,1,0.991236070838945,0.991236070838945,Mn,2,1,2,5,10,3,6
qmof-be02dba,2,1,1,0.989487125708124,0.989487125708124,Mn,2,1,2,5,10,3,6
qmof-be41de7,4,1,1,0.989760204021086,0.989760204021086,Mn,2,1,4,5,20,3,12
qmof-bebcb31,2,1,1,0.971962847156888,0.971962847156888,Mn,2,1,2,5,10,3,6
qmof-bf6a861,2,1,1,0.991870517220393,0.991870517220393,Mn,2,1,2,5,10,3,6
qmof-bfe8f46,1,1,1,0.542591905016322,0.542591905016322,Mn,2,1,1,5,5,3,3
qmof-bff6e3a,3,1,1,0.974163328544678,0.991606957914677,Mn,2,1,3,5,15,3,9
qmof-bffc6bd,2,1,1,0.968858115580068,0.968858115580068,Mn,2,1,2,5,10,3,6
qmof-c00d6a1,2,1,1,0.990969044365793,0.990969044365793,Mn,2,1,2,5,10,3,6
qmof-c0337e5,2,1,1,0.97904076161402,0.97904076161402,Mn,2,1,2,5,10,3,6
qmof-c041b36,1,1,1,0.943073642961661,0.943073642961661,Mn,3,0,0,4,4,2,2
qmof-c2746f0,2,1,1,0.611588193997884,0.611588193997884,Mn,3,0,0,4,8,2,4
qmof-c2896c6,2,1,1,0.991788095777937,0.991788095777937,Mn,2,1,2,5,10,3,6
qmof-c30e806,2,1,1,0.987729259702197,0.987729259702197,Mn,2,1,2,5,10,3,6
qmof-c42c24d,2,1,1,0.987349376154922,0.987349376154922,Mn,2,1,2,5,10,3,6
qmof-c43329d,2,1,1,0.97397569659761,0.97397569659761,Mn,2,1,2,5,10,3,6
qmof-c47521e,1,1,1,0.491880965031055,0.491880965031055,Mn,3,0,0,4,4,2,2
qmof-c483cae,12,1,1,0.933632477943369,0.990915330007304,Mn,2,1,12,5,60,3,36
qmof-c530710,2,1,1,0.990254726390116,0.990254726390116,Mn,2,1,2,5,10,3,6
qmof-c78d46a,2,1,1,0.991606957914677,0.991606957914677,Mn,2,1,2,5,10,3,6
qmof-c7e08a4,4,1,1,0.984117009950742,0.989324776464791,Mn,2,1,4,5,20,3,12
qmof-c8323eb,4,1,1,0.980031281306924,0.980031281306924,Mn,2,1,4,5,20,3,12
qmof-c8783dd,4,1,1,0.991606957914677,0.991606957914677,Mn,2,1,4,5,20,3,12
qmof-c885572,2,1,1,0.507071063421781,0.507071063421781,Mn,2,1,2,5,10,3,6
qmof-c89fc86,5,1,1,0.815425355720185,0.990645463915986,Mn,2,1,5,5,25,3,15
qmof-c8d8074,4,1,1,0.987376180021534,0.987376180021534,Mn,2,1,4,5,20,3,12
qmof-c8d8581,4,1,1,0.990074486902899,0.990074486902899,Mn,2,1,4,5,20,3,12
qmof-c8f59a6,2,1,1,0.991788095777937,0.991788095777937,Mn,2,1,2,5,10,3,6
qmof-c8fcd0a,2,1,1,0.990915330007304,0.991390597355793,Mn,2,1,2,5,10,3,6
qmof-c988bec,1,1,1,0.98996083105374,0.98996083105374,Mn,2,1,1,5,5,3,3
qmof-c9f98ce,3,1,1,0.991352539841845,0.991788095777937,Mn,2,1,3,5,15,3,9
qmof-ca88ff8,6,1,1,0.976764942263596,0.99095033701554,Mn,2,1,6,5,30,3,18
qmof-cb7fcfc,3,1,1,0.981955688608891,0.993592700349127,Mn,2,1,3,5,15,3,9
qmof-cbdba45,4,1,1,0.979591509751358,0.979591509751358,Mn,2,1,4,5,20,3,12
qmof-cc65277,2,1,1,0.987612429258414,0.987612429258414,Mn,2,1,2,5,10,3,6
qmof-cc7c086,4,1,1,0.537088195919576,0.537088195919576,Mn,3,0,0,4,16,2,8
qmof-cd92f99,4,1,1,0.991788095777937,0.991788095777937,Mn,2,1,4,5,20,3,12
qmof-ce17f39,1,1,1,0.504498437215648,0.504498437215648,Mn,2,1,1,5,5,3,3
qmof-ce4e69a,1,1,1,0.991511067999287,0.991511067999287,Mn,2,1,1,5,5,3,3
qmof-d0d4f76,1,1,1,0.842481924385551,0.842481924385551,Mn,3,0,0,4,4,2,2
qmof-d1d9677,2,1,1,0.99104096181085,0.99104096181085,Mn,2,1,2,5,10,3,6
qmof-d1fec5e,2,1,1,0.492215845616684,0.492215845616684,Mn,2,1,2,5,10,3,6
qmof-d28d5ec,3,1,1,0.989868376917487,0.989868376917487,Mn,2,1,3,5,15,3,9
qmof-d2bacb1,4,1,1,0.988232862887118,0.988232862887118,Mn,2,1,4,5,20,3,12
qmof-d30da48,2,1,1,0.870678836853048,0.870678836853048,Mn,3,0,0,4,8,2,4
qmof-d32f614,4,1,1,0.796973567090351,0.827897027015406,Mn,2,1,4,5,20,3,12
qmof-d427817,4,1,1,0.992081991114313,0.992081991114313,Mn,2,1,4,5,20,3,12
qmof-d42c622,1,1,1,0.558332328937801,0.558332328937801,Mn,3,0,0,4,4,2,2
qmof-d484021,12,1,1,0.976544827074883,0.986663405888392,Mn,2,1,12,5,60,3,36
qmof-d4eb674,6,1,1,0.949371099981396,0.991397861239542,Mn,2,1,6,5,30,3,18
qmof-d5c7d8e,4,1,1,0.978902172366009,0.978902172366009,Mn,2,1,4,5,20,3,12
qmof-d66d109,4,1,1,0.988799748324051,0.988799748324051,Mn,2,1,4,5,20,3,12
qmof-d69465b,2,1,1,0.975015986443141,0.975015986443141,Mn,2,1,2,5,10,3,6
qmof-d7404eb,6,1,1,0.861986740244623,0.862183987921724,Mn,2,1,6,5,30,3,18
qmof-d76f8fd,6,1,1,0.988267853385344,0.992358645379186,Mn,2,1,6,5,30,3,18
qmof-d7c1b0f,4,1,1,0.985927445163396,0.985927445163396,Mn,2,1,4,5,20,3,12
qmof-d7eccba,1,1,1,0.986388279732774,0.986388279732774,Mn,2,1,1,5,5,3,3
qmof-d832b38,2,1,1,0.988846809542748,0.988846809542748,Mn,2,1,2,5,10,3,6
qmof-d843630,1,1,1,0.556908860418171,0.556908860418171,Mn,3,0,0,4,4,2,2
qmof-d851c65,2,1,1,0.976765466213039,0.976765466213039,Mn,2,1,2,5,10,3,6
qmof-d8f57b6,4,1,1,0.990475069667052,0.990475069667052,Mn,2,1,4,5,20,3,12
qmof-d928e40,2,1,1,0.557696211721754,0.557696211721754,Mn,2,1,2,5,10,3,6
qmof-d95c17f,4,1,1,0.985863811558934,0.985863811558934,Mn,2,1,4,5,20,3,12
qmof-db2adbb,1,1,1,0.54774350795568,0.54774350795568,Mn,3,0,0,4,4,2,2
qmof-db64b14,4,1,1,0.989466308684711,0.989466308684711,Mn,2,1,4,5,20,3,12
qmof-db8e77b,6,1,1,0.964768949666866,0.964768949666866,Mn,2,1,6,5,30,3,18
qmof-dbb0552,6,1,1,0.96018384676598,0.967512662214164,Mn,2,1,6,5,30,3,18
qmof-dbdf2e7,2,1,1,0.983351724834929,0.983351724834929,Mn,2,1,2,5,10,3,6
qmof-dbe1820,2,1,1,0.99104096181085,0.99104096181085,Mn,2,1,2,5,10,3,6
qmof-dbee9b2,2,1,1,0.987309935241328,0.990915330007304,Mn,2,1,2,5,10,3,6
qmof-dd19832,4,1,1,0.989868376917487,0.989868376917487,Mn,2,1,4,5,20,3,12
qmof-de3c7ce,4,1,1,0.990915330007304,0.990915330007304,Mn,2,1,4,5,20,3,12
qmof-df3c618,2,1,1,0.500434757028691,0.974816623877112,Mn,2,1,2,5,10,3,6
qmof-df79c2c,2,1,1,0.576370255761705,0.576370255761705,Mn,3,0,0,4,8,2,4
qmof-df7fc19,4,1,1,0.991511067999287,0.991511067999287,Mn,2,1,4,5,20,3,12
qmof-dfdcb3c,2,1,1,0.976499794562683,0.976499794562683,Mn,2,1,2,5,10,3,6
qmof-e08db99,4,1,1,0.991104594270713,0.991104594270713,Mn,2,1,4,5,20,3,12
qmof-e095792,4,1,1,0.98736798632408,0.98996083105374,Mn,2,1,4,5,20,3,12
qmof-e0aad2e,3,1,1,0.504233100995615,0.977183063320498,Mn,2,1,3,5,15,3,9
qmof-e12c654,2,1,1,0.942661861646481,0.942661861646481,Mn,2,1,2,5,10,3,6
qmof-e2276ee,2,1,1,0.863610296407624,0.863610296407624,Mn,2,1,2,5,10,3,6
qmof-e29dfd2,4,1,1,0.988987043562026,0.989955945180918,Mn,2,1,4,5,20,3,12
qmof-e2b2f6a,8,1,1,0.993754079732494,0.994873000533935,Mn,2,1,8,5,40,3,24
qmof-e329fe5,2,1,1,0.951910425278106,0.951910425278106,Mn,2,1,2,5,10,3,6
qmof-e40768f,2,1,1,0.986148198521833,0.986148198521833,Mn,2,1,2,5,10,3,6
qmof-e53ae74,8,1,1,0.990620533903993,0.995400668282696,Mn,2,1,8,5,40,3,24
qmof-e544014,4,1,1,0.979841532641474,0.979841532641474,Mn,2,1,4,5,20,3,12
qmof-e54c960,2,1,1,0.991511067999287,0.991511067999287,Mn,2,1,2,5,10,3,6
qmof-e59232d,2,1,1,0.876567009854993,0.970730416664663,Mn,2,1,2,5,10,3,6
qmof-e6dada5,4,1,1,0.973659565927249,0.973659565927249,Mn,2,1,4,5,20,3,12
qmof-e6e27de,1,1,1,0.749553886820875,0.749553886820875,Mn,3,0,0,4,4,2,2
qmof-e6e8ebf,4,1,1,0.988133283520576,0.988133283520576,Mn,2,1,4,5,20,3,12
qmof-e7522cf,4,1,1,0.97140039168332,0.974751554134566,Mn,2,1,4,5,20,3,12
qmof-e7e8378,2,1,1,0.990645463915986,0.990645463915986,Mn,2,1,2,5,10,3,6
qmof-e7ef967,2,1,1,0.991788095777937,0.991788095777937,Mn,2,1,2,5,10,3,6
qmof-e8df2d4,1,1,1,0.942661566615746,0.942661566615746,Mn,2,1,1,5,5,3,3
qmof-ea01fb0,2,1,1,0.990669309358164,0.990669309358164,Mn,2,1,2,5,10,3,6
qmof-ea7c781,4,1,1,0.987318533922038,0.987318533922038,Mn,2,1,4,5,20,3,12
qmof-eb46ddd,2,1,1,0.994266837358154,0.994266837358154,Mn,2,1,2,5,10,3,6
qmof-eb98c8b,2,1,1,0.990915330007304,0.990915330007304,Mn,2,1,2,5,10,3,6
qmof-ebb5bae,4,1,1,0.990493606642038,0.990787501978414,Mn,2,1,4,5,20,3,12
qmof-ebe89ba,4,1,1,0.988560199631875,0.988560199631875,Mn,2,1,4,5,20,3,12
qmof-ec8a9b7,4,1,1,0.981010792960173,0.981010792960173,Mn,2,1,4,5,20,3,12
qmof-eca429e,2,1,1,0.971715330971541,0.971715330971541,Mn,2,1,2,5,10,3,6
qmof-eccb8aa,2,1,1,0.97968081137842,0.97968081137842,Mn,2,1,2,5,10,3,6
qmof-ece521b,1,1,1,0.981479645731938,0.981479645731938,Mn,2,1,1,5,5,3,3
qmof-ece7ed8,2,1,1,0.975648170666077,0.975648170666077,Mn,2,1,2,5,10,3,6
qmof-ed6d2e9,7,1,1,0.85261260982268,0.992934793556151,Mn,2,1,7,5,35,3,21
qmof-ed8aa33,2,1,1,0.991606957914677,0.991606957914677,Mn,2,1,2,5,10,3,6
qmof-ed9d2e0,2,1,1,0.990915330007304,0.990915330007304,Mn,2,1,2,5,10,3,6
qmof-ed9f93b,4,1,1,0.987729259702197,0.987729259702197,Mn,2,1,4,5,20,3,12
qmof-ee4a4ac,2,1,1,0.987973434099525,0.987973434099525,Mn,2,1,2,5,10,3,6
qmof-eea62f6,1,1,1,0.987300479918652,0.987300479918652,Mn,2,1,1,5,5,3,3
qmof-eee1f70,8,1,1,0.972185544987314,0.990915330007304,Mn,2,1,8,5,40,3,24
qmof-ef51e3b,12,1,1,0.990915330007304,0.991606957914677,Mn,2,1,12,5,60,3,36
qmof-efd4739,4,1,1,0.979209188192322,0.988514992692241,Mn,2,1,4,5,20,3,12
qmof-f02332f,8,1,1,0.979195162128588,0.986289477807251,Mn,2,1,8,5,40,3,24
qmof-f05b03d,12,1,1,0.966662318017231,0.990254726390116,Mn,2,1,12,5,60,3,36
qmof-f0bdd71,6,1,1,0.925798594636987,0.988691334391617,Mn,2,1,6,5,30,3,18
qmof-f12edcf,8,1,1,0.986964555438391,0.986964555438391,Mn,2,1,8,5,40,3,24
qmof-f171323,2,1,1,0.947244665086122,0.947244665086122,Mn,2,1,2,5,10,3,6
qmof-f1ec197,1,1,1,0.786086692944071,0.786086692944071,Mn,3,0,0,4,4,2,2
qmof-f2717c4,6,1,1,0.988774107321446,0.994544778384589,Mn,2,1,6,5,30,3,18
qmof-f2b2497,4,1,1,0.9845007804951,0.9845007804951,Mn,2,1,4,5,20,3,12
qmof-f2ed1a3,4,1,1,0.991501702694992,0.991501702694992,Mn,2,1,4,5,20,3,12
qmof-f44d599,2,1,1,0.934161072271226,0.934161072271226,Mn,2,1,2,5,10,3,6
qmof-f4ceca8,8,1,1,0.990645463915986,0.991206308552213,Mn,2,1,8,5,40,3,24
qmof-f50607a,2,1,1,0.989809562525746,0.989809562525746,Mn,2,1,2,5,10,3,6
qmof-f53594c,8,1,1,0.990850585825318,0.994544778384589,Mn,2,1,8,5,40,3,24
qmof-f5afc17,6,1,1,0.985901996983631,0.995530325527008,Mn,2,1,6,5,30,3,18
qmof-f621598,2,1,1,0.988846809542748,0.988846809542748,Mn,2,1,2,5,10,3,6
qmof-f6a19fa,4,1,1,0.990656441679165,0.990656441679165,Mn,2,1,4,5,20,3,12
qmof-f6b0935,4,1,1,0.965760464548238,0.967537978113106,Mn,2,1,4,5,20,3,12
qmof-f719f24,6,1,1,0.731106401405425,0.731106401405425,Mn,2,1,6,5,30,3,18
qmof-f73f181,2,1,1,0.988590344234897,0.988590344234897,Mn,2,1,2,5,10,3,6
qmof-f754d4b,2,1,1,0.991223180443618,0.991223180443618,Mn,2,1,2,5,10,3,6
qmof-f7e01af,4,1,1,0.968150221891487,0.96815074584093,Mn,2,1,4,5,20,3,12
qmof-f817326,1,1,1,0.970791930303994,0.970791930303994,Mn,2,1,1,5,5,3,3
qmof-f906424,2,1,1,0.621214677512887,0.621214677512887,Mn,3,0,0,4,8,2,4
qmof-f9b83bc,12,1,1,0.987317084148103,0.990493606642038,Mn,2,1,12,5,60,3,36
qmof-f9e6ec3,2,1,1,0.989466308684711,0.989466308684711,Mn,2,1,2,5,10,3,6
qmof-fa0c5a7,4,1,1,0.991040437861407,0.991040437861407,Mn,2,1,4,5,20,3,12
qmof-fa3ac58,3,1,1,0.985778761025806,0.98596013303792,Mn,2,1,3,5,15,3,9
qmof-fabe969,10,1,1,0.978410049640298,0.991081533316034,Mn,2,1,10,5,50,3,30
qmof-fc0028f,2,1,1,0.988126759813676,0.988126759813676,Mn,2,1,2,5,10,3,6
qmof-fd9adfa,2,1,1,0.988196882865832,0.988196882865832,Mn,2,1,2,5,10,3,6
qmof-fdd7150,2,1,1,0.691561178815343,0.989466308684711,Mn,2,1,2,5,10,3,6
qmof-fe63fce,4,1,1,0.991261128671878,0.991261128671878,Mn,2,1,4,5,20,3,12
qmof-fe7c85d,4,1,1,0.99120922534368,0.99120922534368,Mn,2,1,4,5,20,3,12
qmof-feeca2a,4,1,1,0.990693231436935,0.990693231436935,Mn,2,1,4,5,20,3,12
qmof-010c828,2,1,1,0.989683699352837,0.989683699352837,Ni,2,0,0,2,4,,
qmof-0267c10,2,1,1,0.978606562742296,0.978606562742296,Ni,2,0,0,2,4,,
qmof-02e961c,3,1,1,0.980068555268401,0.980068555268401,Ni,2,0,0,2,6,,
qmof-04ef21f,3,1,1,0.991873128588031,0.991900704278028,Ni,2,0,0,2,6,,
qmof-04fb851,4,1,1,0.988243248136684,0.988967867942477,Ni,2,0,0,2,8,,
qmof-05b4924,2,1,1,0.991042916203727,0.991042916203727,Ni,2,0,0,2,4,,
qmof-05dd4c4,2,1,1,0.981258245325123,0.981258245325123,Ni,2,0,0,2,4,,
qmof-05f7938,3,1,1,0.990926960600698,0.990926960600698,Ni,2,0,0,2,6,,
qmof-06ab3b1,4,1,1,0.981552140661499,0.981552140661499,Ni,2,0,0,2,8,,
qmof-06b3283,1,1,1,0.991873128588031,0.991873128588031,Ni,2,0,0,2,2,,
qmof-072c43e,3,1,1,0.979674838158121,0.979674838158121,Ni,2,0,0,2,6,,
qmof-089b013,2,1,1,0.991042916203727,0.991122757483533,Ni,2,0,0,2,4,,
qmof-08b67ba,2,1,1,0.981353420344169,0.981353420344169,Ni,2,0,0,2,4,,
qmof-08f8729,2,1,1,0.963202464379509,0.963202464379509,Ni,2,0,0,2,4,,
qmof-096bf27,4,1,1,0.990861544191614,0.990861544191614,Ni,2,0,0,2,8,,
qmof-09eb351,2,1,1,0.987393173855032,0.989783891167689,Ni,2,0,0,2,4,,
qmof-09f6927,2,1,1,0.991042916203727,0.991042916203727,Ni,2,0,0,2,4,,
qmof-0aaa20a,2,1,1,0.984678477208994,0.985617231214499,Ni,2,0,0,2,4,,
qmof-0ad11a9,3,1,1,0.980318241155607,0.991590400488887,Ni,2,0,0,2,6,,
qmof-0b09ca3,2,1,1,0.988190816807536,0.988190816807536,Ni,2,0,0,2,4,,
qmof-0b38925,2,1,1,0.961358911918263,0.961358911918263,Ni,2,0,0,2,4,,
qmof-0cad810,6,1,1,0.96085640601138,0.990829323791697,Ni,2,0,0,2,12,,
qmof-0d1ec57,2,1,1,0.985520487179067,0.985520487179067,Ni,2,0,0,2,4,,
qmof-0dcd74e,6,1,1,0.989448642142096,0.990241009727766,Ni,2,0,0,2,12,,
qmof-0e1dfe7,12,1,1,0.981975075117279,0.991122757483533,Ni,2,0,0,2,24,,
qmof-0e4bbc6,2,1,1,0.989075277845553,0.989075277845553,Ni,2,0,0,2,4,,
qmof-0f7138b,2,1,1,0.989079660081418,0.989079660081418,Ni,2,0,0,2,4,,
qmof-0fbfb10,1,1,1,0.992267996977407,0.992267996977407,Ni,2,0,0,2,2,,
qmof-108b337,1,1,1,0.992335993959418,0.992335993959418,Ni,2,0,0,2,2,,
qmof-1197fef,2,1,1,0.991590400488887,0.991590400488887,Ni,2,0,0,2,4,,
qmof-11f5df1,2,1,1,0.988243248136684,0.991902406260193,Ni,2,0,0,2,4,,
qmof-129e3a9,2,1,1,0.991409028476773,0.991409028476773,Ni,2,0,0,2,4,,
qmof-12d4741,2,1,1,0.989762264044017,0.989762264044017,Ni,2,0,0,2,4,,
qmof-132ce90,16,1,1,0.979022743503982,0.991900704278028,Ni,2,0,0,2,32,,
qmof-13463bb,4,1,1,0.989210007638077,0.989210007638077,Ni,2,0,0,2,8,,
qmof-145af0e,6,1,1,0.989763290553418,0.991756376844525,Ni,2,0,0,2,12,,
qmof-14b170b,2,1,1,0.991462524760076,0.991462524760076,Ni,2,0,0,2,4,,
qmof-159e454,2,1,1,0.991873128588031,0.991873128588031,Ni,2,0,0,2,4,,
qmof-15c6dbd,6,1,1,0.978989655874946,0.990749020867351,Ni,2,0,0,2,12,,
qmof-15c9789,4,1,1,0.980676399409843,0.989995716198479,Ni,2,0,0,2,8,,
qmof-1646be5,8,1,1,0.991579233251655,0.992273922702221,Ni,2,0,0,2,16,,
qmof-165659f,4,1,1,0.989079660081418,0.991873128588031,Ni,2,0,0,2,8,,
qmof-16e1e21,2,1,1,0.961709863005137,0.961709863005137,Ni,2,0,0,2,4,,
qmof-173ac53,16,1,1,0.989932617699503,0.993102179699573,Ni,2,0,0,2,32,,
qmof-173e029,9,1,1,0.991123943427781,0.991702923813149,Ni,2,0,0,2,18,,
qmof-1750ab0,6,1,1,0.985520487179067,0.991889562590936,Ni,2,0,0,2,12,,
qmof-177f279,8,1,1,0.981097941746149,0.989054345327595,Ni,2,0,0,2,16,,
qmof-18306a5,2,1,1,0.990825353422116,0.990825353422116,Ni,2,0,0,2,4,,
qmof-190750b,2,1,1,0.991787726121187,0.991787726121187,Ni,2,0,0,2,4,,
qmof-191c12e,4,1,1,0.990056159380392,0.990056159380392,Ni,2,0,0,2,8,,
qmof-19f5483,4,1,1,0.991681575900702,0.991681575900702,Ni,2,0,0,2,8,,
qmof-1b23ab1,6,1,1,0.990835943206229,0.9910553695601,Ni,2,0,0,2,12,,
qmof-1b23c32,2,1,1,0.989518861313452,0.989518861313452,Ni,2,0,0,2,4,,
qmof-1cd4692,6,1,1,0.990835943206229,0.990835943206229,Ni,2,0,0,2,12,,
qmof-1d06df3,2,1,1,0.963525781474583,0.963525781474583,Ni,2,0,0,2,4,,
qmof-1eb514c,2,1,1,0.990531458085741,0.990531458085741,Ni,2,0,0,2,4,,
qmof-1ebd4e7,4,1,1,0.991580259761057,0.991580259761057,Ni,2,0,0,2,8,,
qmof-1ec4804,2,1,1,0.991161527297591,0.991161527297591,Ni,2,0,0,2,4,,
qmof-1f08cd7,8,1,1,0.990056159380392,0.991873128588031,Ni,2,0,0,2,16,,
qmof-1f7045e,1,1,1,0.988471654884894,0.988471654884894,Ni,2,0,0,2,2,,
qmof-1fe98cd,4,1,1,0.990289611534855,0.990289611534855,Ni,2,0,0,2,8,,
qmof-2001b2e,4,1,1,0.985520487179067,0.985520487179067,Ni,2,0,0,2,8,,
qmof-20d0f7c,2,1,1,0.991889562590936,0.991889562590936,Ni,2,0,0,2,4,,
