mof,mc-chi-0-all,mc-chi-1-all,mc-chi-2-all,mc-chi-3-all,mc-Z-0-all,mc-Z-1-all,mc-Z-2-all,mc-Z-3-all,mc-I-0-all,mc-I-1-all,mc-I-2-all,mc-I-3-all,mc-T-0-all,mc-T-1-all,mc-T-2-all,mc-T-3-all,mc-S-0-all,mc-S-1-all,mc-S-2-all,mc-S-3-all,D_mc-chi-0-all,D_mc-chi-1-all,D_mc-chi-2-all,D_mc-chi-3-all,D_mc-Z-0-all,D_mc-Z-1-all,D_mc-Z-2-all,D_mc-Z-3-all,D_mc-I-0-all,D_mc-I-1-all,D_mc-I-2-all,D_mc-I-3-all,D_mc-T-0-all,D_mc-T-1-all,D_mc-T-2-all,D_mc-T-3-all,D_mc-S-0-all,D_mc-S-1-all,D_mc-S-2-all,D_mc-S-3-all,f-lig-chi-0,f-lig-chi-1,f-lig-chi-2,f-lig-chi-3,f-lig-Z-0,f-lig-Z-1,f-lig-Z-2,f-lig-Z-3,f-lig-I-0,f-lig-I-1,f-lig-I-2,f-lig-I-3,f-lig-T-0,f-lig-T-1,f-lig-T-2,f-lig-T-3,f-lig-S-0,f-lig-S-1,f-lig-S-2,f-lig-S-3,lc-chi-0-all,lc-chi-1-all,lc-chi-2-all,lc-chi-3-all,lc-Z-0-all,lc-Z-1-all,lc-Z-2-all,lc-Z-3-all,lc-I-0-all,lc-I-1-all,lc-I-2-all,lc-I-3-all,lc-T-0-all,lc-T-1-all,lc-T-2-all,lc-T-3-all,lc-S-0-all,lc-S-1-all,lc-S-2-all,lc-S-3-all,lc-alpha-0-all,lc-alpha-1-all,lc-alpha-2-all,lc-alpha-3-all,D_lc-chi-0-all,D_lc-chi-1-all,D_lc-chi-2-all,D_lc-chi-3-all,D_lc-Z-0-all,D_lc-Z-1-all,D_lc-Z-2-all,D_lc-Z-3-all,D_lc-I-0-all,D_lc-I-1-all,D_lc-I-2-all,D_lc-I-3-all,D_lc-T-0-all,D_lc-T-1-all,D_lc-T-2-all,D_lc-T-3-all,D_lc-S-0-all,D_lc-S-1-all,D_lc-S-2-all,D_lc-S-3-all,D_lc-alpha-0-all,D_lc-alpha-1-all,D_lc-alpha-2-all,D_lc-alpha-3-all,func-chi-0-all,func-chi-1-all,func-chi-2-all,func-chi-3-all,func-Z-0-all,func-Z-1-all,func-Z-2-all,func-Z-3-all,func-I-0-all,func-I-1-all,func-I-2-all,func-I-3-all,func-T-0-all,func-T-1-all,func-T-2-all,func-T-3-all,func-S-0-all,func-S-1-all,func-S-2-all,func-S-3-all,func-alpha-0-all,func-alpha-1-all,func-alpha-2-all,func-alpha-3-all,D_func-chi-0-all,D_func-chi-1-all,D_func-chi-2-all,D_func-chi-3-all,D_func-Z-0-all,D_func-Z-1-all,D_func-Z-2-all,D_func-Z-3-all,D_func-I-0-all,D_func-I-1-all,D_func-I-2-all,D_func-I-3-all,D_func-T-0-all,D_func-T-1-all,D_func-T-2-all,D_func-T-3-all,D_func-S-0-all,D_func-S-1-all,D_func-S-2-all,D_func-S-3-all,D_func-alpha-0-all,D_func-alpha-1-all,D_func-alpha-2-all,D_func-alpha-3-all
qmof-2389400,3.6481,39.4224,36.6147,52.1048,784,1344,1904,1792,1,6,7,10,36,96,144,168,1.4641,5.2998,6.9575,9.2202,0,-9.18,-5.8,-8.18,0,120,128,216,0,0,0,0,0,20,18,32,0,2.88,2.72,4.48,84.7813,166.3672,248.4912,288.7412,361,712,954,878,12,24,36,42,60,144,180,138,5.1404,11.5516,16.0644,15.5198,11.8336,9.6148,18.3868,36.9456,64,52,100,168,1,1,2,4,1,3,6,8,0.5329,0.5548,1.1169,1.9272,28.09,49.555,109.445,171.757683,0,0.645,1.535,3.02,0,1.5,3.5,11,0,0,0,0,0,-2,-4,-4,0,-0.03,-0.07,0.28,0,-4.05,-10.05,-11.20711,9.2416,25.9616,32.6496,21.128,49,140,147,56,1,3,4,3,9,21,24,15,0.5625,1.7025,1.98,1.1325,54.76,206.46,239.812614,150.325228,0,0.580000000000001,1.42,2.17,0,1,7,13,0,0,0,0,0,2,4,4,0,-0.02,0.36,0.74,0,-5.7,-2.80711,1.88578
qmof-02e961c,3.6481,37.8944,29.223,36.29,784,1288,1008,784,1,6,6,8,36,84,108,96,1.4641,5.3482,5.5902,5.5176,0,-8.38,-3.84,-3.72,0,122,132,196,0,0,0,0,0,22,18,32,0,2.84,2.64,5.12,198.48348,419.3118,653.00568,781.578479999999,842.4,1828.8,2608.8,2712,30,63.6,98.4,122.4,162,399.6,561.6,621.6,13.19244,31.49916,45.966,51.38568,10.1056,13.26,26.1218666666667,21.9744,54,72,102.666666666667,80,1,1.66666666666667,3.33333333333333,2.66666666666667,3,9,12,7.33333333333333,0.552633333333333,0.957366666666667,1.505,1.11026666666667,45.87,131.456666666667,185.290152,118.943485333333,0,0.95,2.07,1.44666666666667,0,2,10,8.66666666666667,0,0,0,0,0,-2,-0.666666666666667,0.666666666666667,0,-0.04,0.466666666666667,0.493333333333333,0,-7.2,-3.34281333333333,1.25718666666667,6.16106666666667,10.336,22.6581333333333,25.84,32.6666666666667,56,121.333333333333,140,0.666666666666667,1.33333333333333,2.66666666666667,3.33333333333333,2.66666666666667,8,13.3333333333333,20,0.375,0.77,1.52,1.925,36.5066666666667,111.493333333333,184.506666666667,278.733333333333,0,0.653333333333334,0.653333333333334,1.63333333333333,0,1.33333333333333,1.33333333333333,3.33333333333333,0,0,0,0,0,-1.33333333333333,-1.33333333333333,-3.33333333333333,0,-0.026666666666667,-0.026666666666667,-0.066666666666667,0,-5.2,-5.2,-13
qmof-f10cb85,3.5344,38.8032,40.1192,27.3164,729,1296,675,918,1,6,9,5,36,90,96,84,1.5876,5.5188,5.6826,4.7502,0,-9.36,-4.42,-5.13,0,114,218,101,0,0,0,0,0,21,38,16,0,3.18,6.83,2.53,259.9242,474.8714,864.5708,1232.4408,1110,2000,3116,3234,34,66,120,174,186,480,660,744,14.0258,30.8802,49.1872,62.9758,11.8336,9.33386666666667,22.5090666666667,40.9704,64,50.6666666666667,122.666666666667,112,1,1,2.33333333333333,5,1,3.33333333333333,7.33333333333333,9.33333333333333,0.5329,0.557233333333333,1.2921,1.82743333333333,28.09,53,118.543333333333,165.662276666667,0,0.726666666666667,1.48333333333333,5.29,0,1.66666666666667,3.33333333333333,26,0,0,0,0,0,-2.33333333333333,-5,-4.33333333333333,0,-0.033333333333333,-0.066666666666667,1.14666666666667,0,-4.7,-10,-4.75703333333334,10.9696,17.0858666666667,34.8650666666667,38.5450666666667,59,92.6666666666667,130.666666666667,143.666666666667,1,2,4.33333333333333,4.33333333333333,6,19.3333333333333,24.6666666666667,17.3333333333333,0.542766666666667,1.13473333333333,1.8625,1.82763333333333,36.98,136.62,208.978561333333,150.778653333333,0,0.95,2.76333333333333,1.94666666666667,0,2,14.3333333333333,12.6666666666667,0,0,0,0,0,-0.333333333333333,4.66666666666667,4,0,-0.04,0.713333333333333,0.746666666666667,0,-7.2,-2.11422,4.38578
qmof-8ce7f1c,2.4025,26.66,16.9725,73.0825,625,1000,1875,2750,1,5,5,15,25,50,100,195,1.9321,5.0735,7.367,15.4985,0,-9.45,-3.2,-23.9,0,85,50,265,0,0,0,0,0,15,5,36,0,3.3,1.65,9.7,198.0398,341.7278,679.5414,873.8028,1418,3086,3258,2754,26,50,90,126,140,356,468,504,11.8771,27.885,40.9578,45.1572,11.8336,7.5336,32.4392,33.1616,64,120,176,80,1,1,3,4,1,4,7,7,0.5329,0.7738,1.6279,1.3578,28.09,132.5,116.07,110.883049,0,1.25,0.89,4.12,0,-7,2,22,0,0,0,0,0,-3,-4,-3,0,-0.33,-0.04,1.06,0,-19.7,-6,0.278669999999999,8.8705375,20.9172875,31.64905,31.502725,122.5,248.375,188.875,173.125,1,2.875,4.125,3.875,9.625,22.75,24.875,24.875,0.7581125,1.9160375,2.05955,1.952775,255.265,365.734457875,348.56192925,344.735299625,0,-0.1625,1.06375,0.87125,0,11.5,21.25,19.25,0,0,0,0,0,2.625,5.125,3.75,0,0.49,1.04125,0.89375,0,16.646445,22.22416875,20.164335
qmof-c3de041,3.6481,37.8944,42.4975,62.8199,784,1288,1232,2016,1,6,9,13,36,96,162,156,1.4641,5.3482,7.4173,9.7163,0,-8.38,-5.06,-8.06,0,122,208,292,0,0,0,0,0,20,27,52,0,2.84,4.76,7.7,89.7752,174.522,307.3986,291.7974,582,948,1342,884,13,26,46,44,72,172,220,148,5.7248,12.9206,19.7934,15.816,10.9696,11.016,28.2074666666667,29.2954666666667,59,60,147,116.666666666667,1,1.33333333333333,3.33333333333333,3.33333333333333,2,7.33333333333333,11.3333333333333,7.33333333333333,0.542766666666667,0.759733333333333,1.6475,1.4698,36.98,95.6733333333333,195.605947333333,130.380198,0,0.92,1.91333333333333,1.98,0,2,5,10,0,0,0,0,0,-2.66666666666667,-2,-1.33333333333333,0,-0.04,0.25,0.466666666666667,0,-6.6,-7.70711,-1.54281333333333,6.6564,13.158,37.1262,12.255,256,192,272,112,1,2,6,2,4,16,20,8,1.0404,1.5708,3.06,1.1628,376.36,438.44,712.531736,306.657934,0,0.060000000000001,1.09,0.41,0,20,79,25,0,0,0,0,0,-4,2,0,0,0.5,3.12,0.9,0,16.2,79.67156,22.99289
qmof-59f5198,3.5344,38.8032,32.7214,49.115,729,1296,1377,1647,1,6,7.5,8.5,36,87,117,132,1.5876,5.5188,6.3819,7.9947,0,-9.36,-3.305,-10.145,0,114,151.5,168.5,0,0,0,0,0,21.5,25.5,29,0,3.18,4.385,4.365,350.9592,688.528000000001,1090.4032,1390.631,1614,3172,4792,5276,48,100,156,206,256,636,908,1022,22.3264,51.1292,76.246,91.4894,11.8336,8.772,20.6056,17.544,64,48,112,96,1,1,2,2,1,3,4,6,0.5329,0.5621,1.095,1.1242,28.09,59.89,87.98,119.78,0,0.89,0.89,1.78,0,2,2,4,0,0,0,0,0,-2,-2,-4,0,-0.04,-0.04,-0.08,0,-6,-6,-12,10.5376,15.482,26.4716,39.134,56.5,69.5,143,167,1,2,3,5,5,12,18,26,0.5477,0.9973,1.6948,2.4107,41.425,130.241307,194.595,302.3714555,0,1.355,1.18,3.775,0,5,2.5,14.5,0,0,0,0,0,0,-1,-1,0,0.15,-0.05,0.46,0,-5.453555,-8.85,-13.510665
qmof-a3e45d0,2.4025,28.272,37.0605,42.997,625,1050,1925,1400,1,6,9,10,36,108,156,108,1.9321,6.255,10.3833,9.4242,0,-8.94,-9.96,-12.24,0,108,148,194,0,0,0,0,0,18,28,42,0,3.84,5.04,7.12,118.0264,256.377,382.2924,395.9628,490,1104,1452,1320,18,38,56,60,94,222,284,260,7.8146,18.5878,25.3832,24.1084,9.2416,10.49408,13.68,6.58464,49,56,67.2,29.4,1,1.2,1.6,0.8,1.6,4,4.4,3.2,0.5625,0.681,0.849,0.396,54.76,77.256,94.8785228,45.2985228,0,0.196,0.364,0.266,0,0.4,1.6,1.4,0,0,0,0,0,-1.2,-0.2,0,0,-0.008,0.068,0.072,0,-1.56,-0.981422,-0.201422,7.39328,11.08992,3.69664,0,39.2,58.8,19.6,0,0.8,1.2,0.4,0,2,2.4,0.4,0,0.45,0.675,0.225,0,43.808,65.712,21.904,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0,0,0,0,0,0,0,0,0,0
qmof-41a421b,3.5344,35.7952,49.7824,100.9936,729,1188,1674,2484,1,6,10,20,36,96,180,216,1.5876,5.6196,9.6516,15.0696,0,-7.76,-7.68,-16.12,0,118,208,448,0,0,0,0,0,20,30,84,0,3.1,4.94,13.24,234.7764,546.21,882.5564,1048.179,930,2304,3380,3528,38,84,136,170,220,564,856,954,16.0246,40.8716,62.9,70.9538,10.5376,12.9808,27.0184,7.22,56.5,70,116.5,24.5,1,1.5,3,1,2.5,7.5,9,4,0.5477,0.85125,1.3804,0.4275,41.425,103.23,130.632614,58.486307,0,0.69,1.085,0.665,0,1.5,6.5,3.5,0,0,0,0,0,-2,0,0,0,-0.03,0.37,0.18,0,-4.95,0.94289,-0.503555,10.1056,20.3426666666667,30.8258666666667,18.848,54,109.666666666667,137.166666666667,87.5,1,2.33333333333333,3.66666666666667,2.5,6.33333333333333,16,20.1666666666667,19.5,0.552633333333333,1.3225,1.78026666666667,1.29375,45.87,158.113333333333,204.889280666667,183.916307,0,0.668333333333334,1.575,1.4,0,1.33333333333333,7.5,5,0,0,0,0,0,0.333333333333333,2.5,1,0,-0.026666666666667,0.35,0.15,0,-5.5,-2.95711,-6.353555
qmof-240ebea,2.4025,31.992,29.41125,78.523,625,1200,1975,2900,1,6,8.5,16,36,90,165,234,1.9321,6.0882,9.70915,16.2213,0,-11.34,-5.8,-25.86,0,102,133.5,284,0,0,0,0,0,21,23.5,57,0,3.96,4.83,10.57,283.8864,520.9858,816.4272,1010.032,1446,2656,4080,4732,34,70,108,140,178,438,636,780,17.5538,38.1214,57.5228,71.4572,11.8336,8.772,19.7456,17.544,64,48,96,96,1,1,2,2,1,3,4,6.66666666666667,0.5329,0.5621,1.00253333333333,1.1242,28.09,59.89,79.6892276666667,119.78,0,0.89,1.14,1.78,0,2,4,4,0,0,0,0,0,-2,-2,-4.66666666666667,0,-0.04,0.086666666666667,-0.08,0,-6,-4.43570333333333,-12,10.4758857142857,18.0316952380952,31.8565333333333,14.0579047619048,56.1428571428571,97.2380952380953,104.333333333333,71.0476190476191,1,2.04761904761905,4,1.71428571428571,5.19047619047619,15.2857142857143,13.3333333333333,8.57142857142857,0.548404761904762,1.15817619047619,1.57142857142857,0.918190476190476,42.06,135.133333333333,164.64657552381,111.173831238095,0,0.668095238095238,2.43714285714286,1.28761904761905,0,1.38095238095238,15,3.61904761904762,0,0,0,0,0,-0.857142857142857,4.38095238095238,-1.52380952380952,0,-0.027619047619048,0.866666666666667,0.022857142857143,0,-5.21428571428572,3.10721952380953,-7.39183047619048
qmof-b87071b,3.6481,37.8944,42.4975,70.6127,784,1288,1232,1960,1,6,9,14,36,90,138,180,1.4641,5.3482,7.4173,10.9626,0,-8.38,-5.06,-10.23,0,122,208,322,0,0,0,0,0,21,31,54,0,2.84,4.76,7.88,159.620533333333,326.57,502.6126,585.293333333333,760.666666666667,1512,2168,2314.66666666667,23.6666666666667,49.3333333333333,75.3333333333333,92,124.666666666667,304,419.333333333333,449.333333333333,10.6366,24.7426666666667,35.6979333333333,39.8844,10.1056,13.26,26.1218666666667,19.9333333333333,54,72,102.666666666667,69.3333333333333,1,1.66666666666667,3.33333333333333,2.66666666666667,3,9,12,8.66666666666667,0.552633333333333,0.957366666666667,1.505,1.12973333333333,45.87,131.456666666667,185.290152,140.143485333333,0,0.95,2.07,2.04,0,2,10,10,0,0,0,0,0,-2,-0.666666666666667,-0.666666666666667,0,-0.04,0.466666666666667,0.466666666666667,0,-7.2,-3.34281333333333,-2.74281333333333,3.36928888888889,3.41133333333333,7.50302222222222,9.546,42.6666666666667,32,67.5555555555556,88.8888888888889,0.333333333333333,0.444444444444444,0.888888888888889,1.33333333333333,0.666666666666667,2,3.55555555555556,5.77777777777778,0.234022222222222,0.299444444444444,0.5924,0.857288888888889,48.06,62.0244444444444,116.982222222222,192.195096444444,0,0.204444444444445,0.211111111111111,0.5,0,2.66666666666667,4.88888888888889,10.8888888888889,0,0,0,0,0,-0.666666666666667,-0.888888888888889,-1.33333333333333,0,0.046666666666667,0.102222222222222,0.293333333333333,0,0.466666666666666,2.26666666666667,6.04286444444444
qmof-5ff6ae2,3.3489,37.7712,22.0149,31.2564,676,1248,1300,1040,1,6,5,6,36,96,108,96,1.5625,5.475,5.4125,5.675,0,-9.66,-2.88,-6.1,0,108,80,116,0,0,0,0,0,20,12,20,0,3.12,1.92,2.96,154.4044,306.561,486.2404,592.682,694,1392,2080,2264,22,46,72,92,118,294,424,476,10.0678,23.331,34.8104,40.55,11.8336,8.772,20.6056,17.544,64,48,112,96,1,1,2,2,1,3,4,6,0.5329,0.5621,1.095,1.1242,28.09,59.89,87.98,119.78,0,0.89,0.89,1.78,0,2,2,4,0,0,0,0,0,-2,-2,-4,0,-0.04,-0.04,-0.08,0,-6,-6,-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
qmof-39217f4,3.5344,38.8032,46.2104,48.3912,729,1296,1269,1620,1,6,11,8,36,108,120,108,1.5876,5.5188,7.2576,7.4592,0,-9.36,-3.9,-10.7,0,114,250,156,0,0,0,0,0,18,46,30,0,3.18,8.1,4.16,254.741,480.42,785.1068,1004.221,1292,2448,3920,4828,32,68,108,142,176,444,668,814,16.5488,37.2372,57.886,73.4974,11.8336,8.772,20.6056,17.544,64,48,112,96,1,1,2,2,1,3,4,6,0.5329,0.5621,1.095,1.1242,28.09,59.89,87.98,119.78,0,0.89,0.89,1.78,0,2,2,4,0,0,0,0,0,-2,-2,-4,0,-0.04,-0.04,-0.08,0,-6,-6,-12,11.8336,8.772,19.5850666666667,23.392,64,48,106.666666666667,128,1,1,2,2.66666666666667,1,3,4.66666666666667,8,0.5329,0.5621,1.10473333333333,1.49893333333333,28.09,59.89,98.58,159.706666666667,0,0.89,1.18666666666667,2.37333333333333,0,2,2.66666666666667,5.33333333333333,0,0,0,0,0,-2,-2.66666666666667,-5.33333333333333,0,-0.04,-0.053333333333333,-0.106666666666667,0,-6,-8,-16
qmof-eee1f70,2.4025,31.992,29.41125,78.79425,625,1200,1975,2962.5,1,6,8.5,16,36,90,165,243,1.9321,6.0882,9.70915,16.4993,0,-11.34,-5.8,-26.035,0,102,133.5,281.5,0,0,0,0,0,21,23.5,55.5,0,3.96,4.83,10.37,283.8864,520.9858,816.4272,1010.032,1446,2656,4080,4732,34,70,108,140,178,438,636,780,17.5538,38.1214,57.5228,71.4572,11.8336,8.772,20.1469333333333,25.112,64,48,109.333333333333,104,1,1,2,3,1,3,5,7.66666666666667,0.5329,0.5621,1.09986666666667,1.3943,28.09,59.89,91.69,143.667683,0,0.89,1.02333333333333,3.02,0,2,2.33333333333333,11,0,0,0,0,0,-2,-3,-4.66666666666667,0,-0.04,-0.046666666666667,0.28,0,-6,-6.7,-11.20711,10.4758857142857,18.0316952380952,32.2112,20.7459047619048,56.1428571428571,97.2380952380953,116,78.0476190476191,1,2.04761904761905,4,2.71428571428572,5.19047619047619,15.2857142857143,16.3333333333333,11.5714285714286,0.548404761904762,1.15817619047619,1.67142857142857,1.19569047619048,42.06,135.133333333333,181.402370857143,144.526445238095,0,0.668095238095238,2.32047619047619,2.12761904761905,0,1.38095238095238,13.3333333333333,9.61904761904762,0,0,0,0,0,-0.857142857142857,3.38095238095238,0.476190476190476,0,-0.027619047619048,0.733333333333333,0.402857142857143,0,-5.21428571428572,0.842922857142858,-4.49894047619048
qmof-3d85a5e,3.5344,25.1168,17.8224,46.4548,729,837,1134,1107,1,4,4,9,16,36,56,64,1.5876,3.7044,4.6116,6.5394,0,-5.84,-1.96,-7.79,0,77,66,202,0,0,0,0,0,7,2,20,0,2.1,1.38,6.15,95.3450666666667,183.9484,318.763866666667,267.704333333333,516.666666666667,1076,1074.66666666667,661.333333333333,14,28,45.3333333333333,44.6666666666667,73.3333333333333,172,226.666666666667,219.333333333333,6.06186666666667,14.0798666666667,18.8282666666667,16.1508666666667,10.9696,10.1904,30.9466666666667,4.81333333333333,59,108,125.666666666667,16.3333333333333,1,1.33333333333333,3.33333333333333,0.666666666666667,2,6.66666666666667,7.33333333333333,3.33333333333333,0.542766666666666,0.900866666666666,1.4556,0.285,36.98,144.08,121.740198,38.9908713333333,0,1.16,1.55,0.443333333333333,0,-4,9,2.33333333333333,0,0,0,0,0,-2.66666666666667,0,-0.333333333333333,0,-0.233333333333333,0.486666666666667,0.12,0,-15.7333333333333,1.15718666666667,-0.335703333333333,6.27793333333333,26.0312,17.1658666666667,7.39733333333333,166.333333333333,292,53.6666666666667,30.3333333333333,1,3.66666666666667,2.33333333333333,1,13.6666666666667,20.6666666666667,12,7,0.936566666666667,2.38656666666667,0.9425,0.4775,434.92,423.7385,118.470152,66.8642046666667,0,-2.01666666666667,1.44666666666667,0.606666666666667,0,24.3333333333333,8.66666666666667,2.66666666666667,0,0,0,0,0,7.66666666666667,3,0.666666666666667,0,1.1,0.493333333333333,0.113333333333333,0,49.1619266666667,1.25718666666667,-1.63570333333333
qmof-b3f9c40,2.4025,29.016,18.2125,41.85,625,2050,1225,1850,1,6,5,10,36,72,108,132,1.9321,7.5894,6.2133,10.147,0,-9.42,-4,-11.5,0,68,76,176,0,0,0,0,0,24,12,38,0,2.88,2.48,6.6,122.2282,268.821,406.906,466.2082,466,1080,1420,1318,20,42,64,76,106,258,344,330,8.1492,19.8506,27.8752,28.2572,9.2416,15.504,29.944,38.1216,49,84,133,147,1,2,4,5,4,12,20,20,0.5625,1.155,2.01,2.2725,54.76,167.24,284.212614,288.705228,0,0.98,2.31,2.66,0,2,9,14,0,0,0,0,0,-2,-2,0,0,-0.04,0.32,0.72,0,-7.8,-8.80711,-2.01422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
qmof-28e1e79,3.5344,25.1168,21.9396,71.0452,729,837,1539,2160,1,4,5,13,16,36,72,128,1.5876,3.7044,5.9472,11.3022,0,-5.84,-2.27,-13.35,0,77,78,271,0,0,0,0,0,7,2,20,0,2.1,1.58,7.41,117.5935,219.7236,389.3046,414.405,688,1500,1638,1302,17,34,56,64,90,216,272,256,7.6636,17.933,25.1382,24.256,11.1856,9.5262,31.5494,23.479,60.25,111,156.5,70.75,1,1.25,3.25,3,1.75,6,8.5,7.75,0.5403,0.8691,1.648425,1.18485,34.7575,141.185,145.538807,130.897178,0,1.1825,1.3325,2.9825,0,-4.75,5,14,0,0,0,0,0,-2.75,-2.25,-2,0,-0.2575,0.15,0.595,0,-16.725,-5.003555,-4.5374425,4.7961,28.1853,15.2205,11.169,225,450,120,180,1,4,3,2,16,28,20,24,1.1236,3.1376,1.6006,1.6324,625,680,507.8555,565,0,-4.11,-0.38,-0.72,0,30,37,18,0,0,0,0,0,9,7,2,0,1.28,1.67,0.58,0,72.8,54.68578,27.4
qmof-fd009d5,3.5344,35.8954666666667,33.4765333333333,77.7693333333333,729,1197,1944,2421,1,5.66666666666667,7.33333333333333,14.3333333333333,32.3333333333333,82,147,202,1.5876,5.2374,7.938,12.7638,0,-8.44,-4.02,-14.42,0,108.666666666667,126,297.333333333333,0,0,0,0,0,18,16.3333333333333,46.6666666666667,0,2.98333333333333,2.94,7.93,175.942828571429,363.498857142857,574.713771428571,683.628714285714,731.428571428571,1546.28571428571,2213.14285714286,2270.85714285714,26.5714285714286,55.4285714285714,87.4285714285714,108.857142857143,142.857142857143,353.142857142857,495.428571428571,532.285714285714,11.3788857142857,26.9764,39.5802857142857,44.3457428571429,11.1424,10.5672,23.0390933333333,20.0659555555556,60,57.6,112,85.6888888888889,1,1.26666666666667,2.53333333333333,2.48888888888889,1.8,5.4,7.68888888888889,8.08888888888889,0.540793333333333,0.720206666666667,1.28433333333333,1.18922666666667,35.202,88.5166666666667,128.806939555556,137.879113733333,0,0.914,1.28733333333333,2.124,0,2,4.66666666666667,7.86666666666667,0,0,0,0,0,-2,-1.77777777777778,-2.66666666666667,0,-0.04,0.128888888888889,0.220444444444444,0,-6.48,-5.19427111111111,-7.93426088888889,4.04224,7.3712,16.76384,14.5792,21.6,40,67.2,42.4,0.4,0.933333333333333,2.13333333333333,2,2.53333333333333,8.4,12.6666666666667,10,0.221053333333333,0.536946666666667,0.98,0.79204,18.348,74.8813333333333,119.911424533333,103.1331644,0,0.510666666666667,1.18266666666667,1.56,0,1.06666666666667,5.86666666666667,8.4,0,0,0,0,0,-0.533333333333333,1.2,1.6,0,-0.021333333333333,0.282666666666667,0.432,0,-3.92,-1.605688,-0.488532
qmof-8f48272,3.5344,38.8032,36.79536,83.26896,729,1296,2300.4,2786.4,1,6,8.8,13.6,36,98.4,158.4,206.4,1.5876,5.5188,8.20512,12.6504,0,-9.36,-3.028,-18.724,0,114,152.4,264,0,0,0,0,0,19.6,26.4,47.2,0,3.18,4.576,7.096,243.9313,464.202,749.3458,925.854,1132,2160,3274,3504,33,68,108,140,176,436,628,716,15.4377,34.8964,52.2924,62.3084,11.8336,8.772,20.6056,17.544,64,48,112,96,1,1,2,2,1,3,4,6,0.5329,0.5621,1.095,1.1242,28.09,59.89,87.98,119.78,0,0.89,0.89,1.78,0,2,2,4,0,0,0,0,0,-2,-2,-4,0,-0.04,-0.04,-0.08,0,-6,-6,-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
qmof-f063351,3.5344,27.5984,28.764,56.8512,729,918,972,1458,1,4.5,6,11.5,20.5,50,81,105.5,1.5876,4.1895,5.8212,9.0153,0,-6.22,-4.02,-8.62,0,87.5,126,256.5,0,0,0,0,0,9.5,9,28,0,2.345,2.94,7.335,141.0554,294.845,456.3634,504.49,593,1262,1780,1606,21,44,68,80,112,276,388,376,9.0781,21.5144,31.2524,32.0076,10.6456,11.8575,25.0807666666667,16.1213333333333,57.125,64.5,108.791666666667,74.4583333333333,1,1.45833333333333,2.91666666666667,2,2.375,7.125,9.5,6.91666666666667,0.546466666666667,0.833845833333333,1.37,1.00081666666667,40.31375,109.092083333333,141.6532295,118.493281416667,0,0.93125,1.47666666666667,1.57375,0,2,7.04166666666667,5.375,0,0,0,0,0,-2,-1.08333333333333,-2.16666666666667,0,-0.04,0.3175,0.121666666666667,0,-6.825,-2.38568416666667,-6.96159208333333,10.2136,17.1595,27.3731,20.449,54.625,74.875,129.5,92.875,1,2.25,3.25,2.625,6,14.25,18.375,15.375,0.5514,1.1061,1.6575,1.3168875,44.75875,147.82913375,192.58788375,170.28788375,0,1.47125,1.47125,1.805,0,5.75,5.75,6.5,0,0,0,0,0,0.5,1.125,-0.25,0,0.1975,0.1975,0.1825,0,-5.31694375,-5.31694375,-7.56694375
qmof-cc5bcaa,3.6481,37.8944,29.223,46.031,784,1288,1008,1120,1,6,6,10,36,84,108,132,1.4641,5.3482,5.5902,7.381,0,-8.38,-3.84,-5,0,122,132,240,0,0,0,0,0,22,18,38,0,2.84,2.64,6,91.2838,176.001,261.8652,273.572,397,768,1020,884,13,26,38,42,64,150,190,168,5.7333,12.7666,17.2678,16.611,10.9696,11.016,23.3637333333333,18.7386666666667,59,60,107.333333333333,82.6666666666667,1,1.33333333333333,2.66666666666667,2.33333333333333,2,6,8,7.33333333333333,0.542766666666667,0.759733333333333,1.3,1.12696666666667,36.98,95.6733333333333,136.635076,129.961742666667,0,0.92,1.48,1.91,0,2,6,7,0,0,0,0,0,-2,-1.33333333333333,-2.33333333333333,0,-0.04,0.213333333333333,0.193333333333333,0,-6.6,-4.67140666666667,-7.37140666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
